OD,pt5389,171.7835,282.8546,40.6112
OD,pt5390,171.7866,282.8528,40.6112
OD,pt5391,171.7898,282.8509,40.6112
OD,pt5392,171.7924,282.8495,40.6112
OD,pt5393,171.7957,282.8476,40.6112
OD,pt5394,171.7990,282.8458,40.6112
OD,pt5395,171.8015,282.8444,40.6112
OD,pt5396,171.8047,282.8426,40.6112
OD,pt5397,171.8079,282.8407,40.6112
OD,pt5398,171.8107,282.8391,40.6112
OD,pt5399,171.8139,282.8373,40.6112
OD,pt5400,171.8168,282.8356,40.6112
OD,pt5401,171.8199,282.8338,40.6112
OD,pt5402,171.8231,282.8320,40.6112
OD,pt5403,171.8257,282.8305,40.6112
OD,pt5404,171.8289,282.8287,40.6112
OD,pt5405,171.8321,282.8268,40.6112
OD,pt5406,171.8347,282.8253,40.6112
OD,pt5407,171.8379,282.8234,40.6112
OD,pt5408,171.8409,282.8216,40.6112
OD,pt5409,171.8439,282.8199,40.6112
OD,pt5410,171.8471,282.8180,40.6112
OD,pt5411,171.8497,282.8165,40.6112
OD,pt5412,171.8530,282.8146,40.6112
OD,pt5413,171.8562,282.8127,40.6112
OD,pt5414,171.8586,282.8113,40.6112
OD,pt5415,171.8619,282.8094,40.6112
OD,pt5416,171.8650,282.8076,40.6112
OD,pt5417,171.8678,282.8059,40.6112
OD,pt5418,171.8710,282.8040,40.6112
OD,pt5419,171.8737,282.8024,40.6112
OD,pt5420,171.8770,282.8006,40.6112
OD,pt5421,171.8803,282.7987,40.6112
OD,pt5422,171.8827,282.7974,40.6112
OD,pt5423,171.8860,282.7955,40.6112
OD,pt5424,171.8893,282.7937,40.6112
OD,pt5425,171.8919,282.7921,40.6112
OD,pt5426,171.8951,282.7902,40.6112
OD,pt5427,171.8980,282.7885,40.6112
OD,pt5428,171.9010,282.7868,40.6112
OD,pt5429,171.9043,282.7849,40.6112
OD,pt5430,171.9069,282.7834,40.6112
OD,pt5431,171.9102,282.7815,40.6112
OD,pt5432,171.9134,282.7797,40.6112
OD,pt5433,171.9159,282.7783,40.6112
OD,pt5434,171.9191,282.7764,40.6112
OD,pt5435,171.9222,282.7745,40.6112
OD,pt5436,171.9250,282.7729,40.6112
OD,pt5437,171.9282,282.7710,40.6112
OD,pt5438,171.9310,282.7693,40.6112
OD,pt5439,171.9342,282.7675,40.6112
OD,pt5440,171.9374,282.7656,40.6112
OD,pt5441,171.9399,282.7642,40.6112
OD,pt5442,171.9431,282.7624,40.6112
OD,pt5443,171.9464,282.7605,40.6112
OD,pt5444,171.9490,282.7590,40.6112
OD,pt5445,171.9522,282.7571,40.6112
OD,pt5446,171.9551,282.7553,40.6112
OD,pt5447,171.9582,282.7535,40.6112
OD,pt5448,171.9614,282.7517,40.6112
OD,pt5449,171.9639,282.7502,40.6112
OD,pt5450,171.9671,282.7483,40.6112
OD,pt5451,171.9703,282.7464,40.6112
OD,pt5452,171.9729,282.7449,40.6112
OD,pt5453,171.9718,282.7425,40.6112
OD,pt5454,171.9750,282.7407,40.6112
OD,pt5455,171.9781,282.7389,40.6112
OD,pt5456,171.9810,282.7371,40.6112
OD,pt5457,171.9842,282.7352,40.6112
OD,pt5458,171.9868,282.7336,40.6112
OD,pt5459,171.9899,282.7317,40.6112
OD,pt5460,171.9931,282.7298,40.6112
OD,pt5461,171.9956,282.7283,40.6112
OD,pt5462,171.9989,282.7264,40.6112
OD,pt5463,172.0019,282.7247,40.6112
OD,pt5464,172.0048,282.7230,40.6112
OD,pt5465,172.0082,282.7212,40.6112
OD,pt5466,172.0109,282.7197,40.6112
OD,pt5467,172.0141,282.7179,40.6112
OD,pt5468,172.0174,282.7160,40.6112
OD,pt5469,172.0198,282.7146,40.6112
OD,pt5470,172.0230,282.7127,40.6112
OD,pt5471,172.0262,282.7108,40.6112
OD,pt5472,172.0289,282.7092,40.6112
OD,pt5473,172.0321,282.7073,40.6112
OD,pt5474,172.0351,282.7056,40.6112
OD,pt5475,172.0381,282.7038,40.6112
OD,pt5476,172.0413,282.7020,40.6112
OD,pt5477,172.0438,282.7005,40.6112
OD,pt5478,172.0470,282.6986,40.6112
OD,pt5479,172.0502,282.6967,40.6112
OD,pt5480,172.0528,282.6952,40.6112
OD,pt5481,172.0560,282.6933,40.6112
OD,pt5482,172.0590,282.6915,40.6112
OD,pt5483,172.0620,282.6898,40.6112
OD,pt5484,172.0652,282.6879,40.6112
OD,pt5485,172.0678,282.6864,40.6112
OD,pt5486,172.0710,282.6845,40.6112
OD,pt5487,172.0742,282.6826,40.6112
OD,pt5488,172.0767,282.6811,40.6112
OD,pt5489,172.0800,282.6793,40.6112
OD,pt5490,172.0830,282.6775,40.6112
OD,pt5491,172.0859,282.6758,40.6112
OD,pt5492,172.0891,282.6739,40.6112
OD,pt5493,172.0918,282.6723,40.6112
OD,pt5494,172.0950,282.6704,40.6112
OD,pt5495,172.0983,282.6686,40.6112
OD,pt5496,172.1007,282.6672,40.6112
OD,pt5497,172.1041,282.6654,40.6112
OD,pt5498,172.1075,282.6636,40.6112
OD,pt5499,172.1101,282.6622,40.6112
OD,pt5500,172.1132,282.6603,40.6112
OD,pt5501,172.1162,282.6585,40.6112
OD,pt5502,172.1190,282.6565,40.6112
OD,pt5503,172.1219,282.6544,40.6112
OD,pt5504,172.1244,282.6524,40.6112
OD,pt5505,172.1271,282.6503,40.6112
OD,pt5506,172.1296,282.6484,40.6112
OD,pt5507,172.1330,282.6465,40.6112
OD,pt5508,172.1364,282.6448,40.6112
OD,pt5509,172.1388,282.6437,40.6112
OD,pt5510,172.1424,282.6421,40.6112
OD,pt5511,172.1462,282.6404,40.6112
OD,pt5512,172.1487,282.6390,40.6112
OD,pt5513,172.1518,282.6371,40.6112
OD,pt5514,172.1549,282.6352,40.6112
OD,pt5515,172.1576,282.6334,40.6112
OD,pt5516,172.1607,282.6315,40.6112
OD,pt5517,172.1634,282.6298,40.6112
OD,pt5518,172.1666,282.6280,40.6112
OD,pt5519,172.1700,282.6262,40.6112
OD,pt5520,172.1724,282.6248,40.6112
OD,pt5521,172.1757,282.6230,40.6112
OD,pt5522,172.1789,282.6211,40.6112
OD,pt5523,172.1815,282.6195,40.6112
OD,pt5524,172.1847,282.6176,40.6112
OD,pt5525,172.1876,282.6159,40.6112
OD,pt5526,172.1906,282.6141,40.6112
OD,pt5527,172.1938,282.6122,40.6112
OD,pt5528,172.1964,282.6107,40.6112
OD,pt5529,172.1996,282.6088,40.6112
OD,pt5530,172.2029,282.6070,40.6112
OD,pt5531,172.2054,282.6055,40.6112
OD,pt5532,172.2087,282.6037,40.6112
OD,pt5533,172.2117,282.6019,40.6112
OD,pt5534,172.2146,282.6002,40.6112
OD,pt5535,172.2178,282.5983,40.6112
OD,pt5536,172.2205,282.5967,40.6112
OD,pt5537,172.2237,282.5948,40.6112
OD,pt5538,172.2269,282.5930,40.6112
OD,pt5539,172.2294,282.5916,40.6112
OD,pt5540,172.2326,282.5897,40.6112
OD,pt5541,172.2358,282.5879,40.6112
OD,pt5542,172.2386,282.5862,40.6112
OD,pt5543,172.2417,282.5843,40.6112
OD,pt5544,172.2445,282.5826,40.6112
OD,pt5545,172.2477,282.5807,40.6112
OD,pt5546,172.2508,282.5788,40.6112
OD,pt5547,172.2532,282.5774,40.6112
OD,pt5548,172.2565,282.5756,40.6112
OD,pt5549,172.2597,282.5737,40.6112
OD,pt5550,172.2624,282.5721,40.6112
OD,pt5551,172.2656,282.5702,40.6112
OD,pt5552,172.2683,282.5684,40.6112
OD,pt5553,172.2714,282.5665,40.6112
OD,pt5554,172.2744,282.5646,40.6112
OD,pt5555,172.2770,282.5631,40.6112
OD,pt5556,172.2803,282.5612,40.6112
OD,pt5557,172.2834,282.5595,40.6112
OD,pt5558,172.2862,282.5579,40.6112
OD,pt5559,172.2895,282.5560,40.6112
OD,pt5560,172.2923,282.5544,40.6112
OD,pt5561,172.2954,282.5525,40.6112
OD,pt5562,172.2986,282.5506,40.6112
OD,pt5563,172.3010,282.5492,40.6112
OD,pt5564,172.3041,282.5472,40.6112
OD,pt5565,172.3073,282.5453,40.6112
OD,pt5566,172.3101,282.5437,40.6112
OD,pt5567,172.3132,282.5418,40.6112
OD,pt5568,172.3160,282.5401,40.6112
OD,pt5569,172.3192,282.5383,40.6112
OD,pt5570,172.3224,282.5364,40.6112
OD,pt5571,172.3248,282.5350,40.6112
OD,pt5572,172.3280,282.5331,40.6112
OD,pt5573,172.3312,282.5312,40.6112
OD,pt5574,172.3339,282.5296,40.6112
OD,pt5575,172.3371,282.5277,40.6112
OD,pt5576,172.3399,282.5260,40.6112
OD,pt5577,172.3431,282.5242,40.6112
OD,pt5578,172.3463,282.5224,40.6112
OD,pt5579,172.3488,282.5209,40.6112
OD,pt5580,172.3520,282.5190,40.6112
OD,pt5581,172.3551,282.5171,40.6112
OD,pt5582,172.3578,282.5155,40.6112
OD,pt5583,172.3609,282.5136,40.6112
OD,pt5584,172.3638,282.5119,40.6112
OD,pt5585,172.3669,282.5101,40.6112
OD,pt5586,172.3701,282.5082,40.6112
OD,pt5587,172.3726,282.5068,40.6112
OD,pt5588,172.3758,282.5049,40.6112
OD,pt5589,172.3789,282.5030,40.6112
OD,pt5590,172.3816,282.5013,40.6112
OD,pt5591,172.3847,282.4994,40.6112
OD,pt5592,172.3875,282.4977,40.6112
OD,pt5593,172.3907,282.4958,40.6112
OD,pt5594,172.3939,282.4940,40.6112
OD,pt5595,172.3964,282.4925,40.6112
OD,pt5596,172.3995,282.4906,40.6112
OD,pt5597,172.4027,282.4887,40.6112
OD,pt5598,172.4054,282.4871,40.6112
OD,pt5599,172.4086,282.4852,40.6112
OD,pt5600,172.4114,282.4835,40.6112
OD,pt5601,172.4145,282.4818,40.6112
OD,pt5602,172.4178,282.4799,40.6112
OD,pt5603,172.4204,282.4785,40.6112
OD,pt5604,172.4237,282.4767,40.6112
OD,pt5605,172.4270,282.4748,40.6112
OD,pt5606,172.4295,282.4734,40.6112
OD,pt5607,172.4326,282.4715,40.6112
OD,pt5608,172.4356,282.4696,40.6112
OD,pt5609,172.4386,282.4678,40.6112
OD,pt5610,172.4416,282.4659,40.6112
OD,pt5611,172.4442,282.4643,40.6112
OD,pt5612,172.4472,282.4623,40.6112
OD,pt5613,172.4503,282.4604,40.6112
OD,pt5614,172.4530,282.4587,40.6112
OD,pt5615,172.4562,282.4568,40.6112
OD,pt5616,172.4589,282.4551,40.6112
OD,pt5617,172.4621,282.4532,40.6112
OD,pt5618,172.4653,282.4514,40.6112
OD,pt5619,172.4677,282.4500,40.6112
OD,pt5620,172.4710,282.4481,40.6112
OD,pt5621,172.4742,282.4463,40.6112
OD,pt5622,172.4769,282.4447,40.6112
OD,pt5623,172.4801,282.4428,40.6112
OD,pt5624,172.4829,282.4411,40.6112
OD,pt5625,172.4860,282.4392,40.6112
OD,pt5626,172.4892,282.4374,40.6112
OD,pt5627,172.4917,282.4359,40.6112
OD,pt5628,172.4949,282.4340,40.6112
OD,pt5629,172.4980,282.4321,40.6112
OD,pt5630,172.5007,282.4304,40.6112
OD,pt5631,172.5038,282.4285,40.6112
OD,pt5632,172.5065,282.4268,40.6112
OD,pt5633,172.5097,282.4249,40.6112
OD,pt5634,172.5129,282.4230,40.6112
OD,pt5635,172.5153,282.4215,40.6112
OD,pt5636,172.5185,282.4196,40.6112
OD,pt5637,172.5216,282.4178,40.6112
OD,pt5638,172.5244,282.4161,40.6112
OD,pt5639,172.5276,282.4142,40.6112
OD,pt5640,172.5303,282.4126,40.6112
OD,pt5641,172.5335,282.4107,40.6112
OD,pt5642,172.5366,282.4088,40.6112
OD,pt5643,172.5391,282.4074,40.6112
OD,pt5644,172.5423,282.4055,40.6112
OD,pt5645,172.5454,282.4036,40.6112
OD,pt5646,172.5483,282.4019,40.6112
OD,pt5647,172.5514,282.4001,40.6112
OD,pt5648,172.5541,282.3984,40.6112
OD,pt5649,172.5572,282.3965,40.6112
OD,pt5650,172.5603,282.3946,40.6112
OD,pt5651,172.5629,282.3931,40.6112
OD,pt5652,172.5660,282.3912,40.6112
OD,pt5653,172.5690,282.3894,40.6112
OD,pt5654,172.5720,282.3876,40.6112
OD,pt5655,172.5752,282.3857,40.6112
OD,pt5656,172.5778,282.3842,40.6112
OD,pt5657,172.5810,282.3823,40.6112
OD,pt5658,172.5843,282.3805,40.6112
OD,pt5659,172.5868,282.3791,40.6112
OD,pt5660,172.5899,282.3772,40.6112
OD,pt5661,172.5931,282.3753,40.6112
OD,pt5662,172.5959,282.3735,40.6112
OD,pt5663,172.5989,282.3715,40.6112
OD,pt5664,172.6015,282.3699,40.6112
OD,pt5665,172.6046,282.3680,40.6112
OD,pt5666,172.6078,282.3661,40.6112
OD,pt5667,172.6104,282.3646,40.6112
OD,pt5668,172.6136,282.3627,40.6112
OD,pt5669,172.6165,282.3610,40.6112
OD,pt5670,172.6196,282.3591,40.6112
OD,pt5671,172.6226,282.3572,40.6112
OD,pt5672,172.6251,282.3556,40.6112
OD,pt5673,172.6282,282.3537,40.6112
OD,pt5674,172.6313,282.3518,40.6112
OD,pt5675,172.6341,282.3502,40.6112
OD,pt5676,172.6372,282.3483,40.6112
OD,pt5677,172.6400,282.3466,40.6112
OD,pt5678,172.6432,282.3447,40.6112
OD,pt5679,172.6463,282.3428,40.6112
OD,pt5680,172.6487,282.3414,40.6112
OD,pt5681,172.6519,282.3395,40.6112
OD,pt5682,172.6551,282.3376,40.6112
OD,pt5683,172.6579,282.3360,40.6112
OD,pt5684,172.6611,282.3341,40.6112
OD,pt5685,172.6638,282.3324,40.6112
OD,pt5686,172.6669,282.3305,40.6112
OD,pt5687,172.6701,282.3286,40.6112
OD,pt5688,172.6725,282.3271,40.6112
OD,pt5689,172.6757,282.3252,40.6112
OD,pt5690,172.6787,282.3233,40.6112
OD,pt5691,172.6816,282.3215,40.6112
OD,pt5692,172.6847,282.3196,40.6112
OD,pt5693,172.6873,282.3180,40.6112
OD,pt5694,172.6904,282.3161,40.6112
OD,pt5695,172.6936,282.3142,40.6112
OD,pt5696,172.6962,282.3128,40.6112
OD,pt5697,172.6995,282.3109,40.6112
OD,pt5698,172.7025,282.3091,40.6112
OD,pt5699,172.7054,282.3074,40.6112
OD,pt5700,172.7085,282.3055,40.6112
OD,pt5701,172.7111,282.3039,40.6112
OD,pt5702,172.7143,282.3019,40.6112
OD,pt5703,172.7174,282.3001,40.6112
OD,pt5704,172.7200,282.2985,40.6112
OD,pt5705,172.7233,282.2967,40.6112
OD,pt5706,172.7263,282.2949,40.6112
OD,pt5707,172.7292,282.2932,40.6112
OD,pt5708,172.7324,282.2914,40.6112
OD,pt5709,172.7350,282.2897,40.6112
OD,pt5710,172.7379,282.2877,40.6112
OD,pt5711,172.7408,282.2857,40.6112
OD,pt5712,172.7436,282.2836,40.6112
OD,pt5713,172.7464,282.2816,40.6112
OD,pt5714,172.7488,282.2799,40.6112
OD,pt5715,172.7518,282.2779,40.6112
OD,pt5716,172.7548,282.2760,40.6112
OD,pt5717,172.7578,282.2743,40.6112
OD,pt5718,172.7611,282.2725,40.6112
OD,pt5719,172.7638,282.2710,40.6112
OD,pt5720,172.7670,282.2693,40.6112
OD,pt5721,172.7704,282.2675,40.6112
OD,pt5722,172.7729,282.2661,40.6112
OD,pt5723,172.7761,282.2642,40.6112
OD,pt5724,172.7793,282.2623,40.6112
OD,pt5725,172.7819,282.2607,40.6112
OD,pt5726,172.7851,282.2588,40.6112
OD,pt5727,172.7880,282.2571,40.6112
OD,pt5728,172.7910,282.2553,40.6112
OD,pt5729,172.7943,282.2534,40.6112
OD,pt5730,172.7968,282.2519,40.6112
OD,pt5731,172.8000,282.2500,40.6112
OD,pt5732,172.8032,282.2482,40.6112
OD,pt5733,172.8058,282.2467,40.6112
OD,pt5734,172.8089,282.2447,40.6112
OD,pt5735,172.8118,282.2429,40.6112
OD,pt5736,172.8148,282.2409,40.6112
OD,pt5737,172.8179,282.2390,40.6112
OD,pt5738,172.8203,282.2375,40.6112
OD,pt5739,172.8234,282.2356,40.6112
OD,pt5740,172.8265,282.2337,40.6112
OD,pt5741,172.8294,282.2319,40.6112
OD,pt5742,172.8325,282.2301,40.6112
OD,pt5743,172.8352,282.2285,40.6112
OD,pt5744,172.8384,282.2266,40.6112
OD,pt5745,172.8416,282.2247,40.6112
OD,pt5746,172.8441,282.2233,40.6112
OD,pt5747,172.8472,282.2214,40.6112
OD,pt5748,172.8503,282.2195,40.6112
OD,pt5749,172.8532,282.2177,40.6112
OD,pt5750,172.8563,282.2158,40.6112
OD,pt5751,172.8589,282.2142,40.6112
OD,pt5752,172.8620,282.2123,40.6112
OD,pt5753,172.8651,282.2104,40.6112
OD,pt5754,172.8677,282.2088,40.6112
OD,pt5755,172.8708,282.2068,40.6112
OD,pt5756,172.8736,282.2051,40.6112
OD,pt5757,172.8768,282.2032,40.6112
OD,pt5758,172.8799,282.2013,40.6112
OD,pt5759,172.8823,282.1998,40.6112
OD,pt5760,172.8854,282.1979,40.6112
OD,pt5761,172.8886,282.1960,40.6112
OD,pt5762,172.8914,282.1943,40.6112
OD,pt5763,172.8945,282.1924,40.6112
OD,pt5764,172.8972,282.1907,40.6112
OD,pt5765,172.9003,282.1888,40.6112
OD,pt5766,172.9034,282.1869,40.6112
OD,pt5767,172.9059,282.1853,40.6112
OD,pt5768,172.9091,282.1834,40.6112
OD,pt5769,172.9120,282.1816,40.6112
OD,pt5770,172.9150,282.1799,40.6112
OD,pt5771,172.9182,282.1780,40.6112
OD,pt5772,172.9208,282.1765,40.6112
OD,pt5773,172.9240,282.1746,40.6112
OD,pt5774,172.9272,282.1727,40.6112
OD,pt5775,172.9297,282.1711,40.6112
OD,pt5776,172.9328,282.1692,40.6112
OD,pt5777,172.9357,282.1674,40.6112
OD,pt5778,172.9388,282.1655,40.6112
OD,pt5779,172.9419,282.1636,40.6112
OD,pt5780,172.9443,282.1621,40.6112
OD,pt5781,172.9475,282.1602,40.6112
OD,pt5782,172.9507,282.1584,40.6112
OD,pt5783,172.9534,282.1568,40.6112
OD,pt5784,172.9565,282.1548,40.6112
OD,pt5785,172.9593,282.1531,40.6112
OD,pt5786,172.9624,282.1511,40.6112
OD,pt5787,172.9655,282.1492,40.6112
OD,pt5788,172.9680,282.1477,40.6112
OD,pt5789,172.9711,282.1458,40.6112
OD,pt5790,172.9741,282.1440,40.6112
OD,pt5791,172.9771,282.1422,40.6112
OD,pt5792,172.9802,282.1404,40.6112
OD,pt5793,172.9829,282.1387,40.6112
OD,pt5794,172.9859,282.1368,40.6112
OD,pt5795,172.9889,282.1348,40.6112
OD,pt5796,172.9916,282.1331,40.6112
OD,pt5797,172.9947,282.1312,40.6112
OD,pt5798,172.9975,282.1295,40.6112
OD,pt5799,173.0007,282.1277,40.6112
OD,pt5800,173.0039,282.1258,40.6112
OD,pt5801,173.0063,282.1244,40.6112
OD,pt5802,173.0095,282.1225,40.6112
OD,pt5803,173.0126,282.1206,40.6112
OD,pt5804,173.0154,282.1189,40.6112
OD,pt5805,173.0185,282.1170,40.6112
OD,pt5806,173.0213,282.1153,40.6112
OD,pt5807,173.0244,282.1134,40.6112
OD,pt5808,173.0276,282.1115,40.6112
OD,pt5809,173.0300,282.1100,40.6112
OD,pt5810,173.0331,282.1081,40.6112
OD,pt5811,173.0361,282.1062,40.6112
OD,pt5812,173.0390,282.1044,40.6112
OD,pt5813,173.0421,282.1025,40.6112
OD,pt5814,173.0447,282.1009,40.6112
OD,pt5815,173.0477,282.0989,40.6112
OD,pt5816,173.0508,282.0970,40.6112
OD,pt5817,173.0536,282.0954,40.6112
OD,pt5818,173.0566,282.0934,40.6112
OD,pt5819,173.0594,282.0917,40.6112
OD,pt5820,173.0625,282.0897,40.6112
OD,pt5821,173.0656,282.0879,40.6112
OD,pt5822,173.0681,282.0864,40.6112
OD,pt5823,173.0712,282.0845,40.6112
OD,pt5824,173.0743,282.0826,40.6112
OD,pt5825,173.0772,282.0809,40.6112
OD,pt5826,173.0803,282.0790,40.6112
OD,pt5827,173.0830,282.0774,40.6112
OD,pt5828,173.0860,282.0754,40.6112
OD,pt5829,173.0891,282.0735,40.6112
OD,pt5830,173.0918,282.0719,40.6112
OD,pt5831,173.0949,282.0700,40.6112
OD,pt5832,173.0978,282.0683,40.6112
OD,pt5833,173.1009,282.0664,40.6112
OD,pt5834,173.1040,282.0646,40.6112
OD,pt5835,173.1065,282.0630,40.6112
OD,pt5836,173.1096,282.0611,40.6112
OD,pt5837,173.1127,282.0592,40.6112
OD,pt5838,173.1155,282.0575,40.6112
OD,pt5839,173.1186,282.0556,40.6112
OD,pt5840,173.1213,282.0539,40.6112
OD,pt5841,173.1243,282.0519,40.6112
OD,pt5842,173.1274,282.0500,40.6112
OD,pt5843,173.1300,282.0484,40.6112
OD,pt5844,173.1330,282.0464,40.6112
OD,pt5845,173.1359,282.0447,40.6112
OD,pt5846,173.1390,282.0428,40.6112
OD,pt5847,173.1422,282.0409,40.6112
OD,pt5848,173.1446,282.0394,40.6112
OD,pt5849,173.1477,282.0375,40.6112
OD,pt5850,173.1507,282.0355,40.6112
OD,pt5851,173.1536,282.0338,40.6112
OD,pt5852,173.1567,282.0319,40.6112
OD,pt5853,173.1593,282.0302,40.6112
OD,pt5854,173.1624,282.0283,40.6112
OD,pt5855,173.1656,282.0264,40.6112
OD,pt5856,173.1681,282.0248,40.6112
OD,pt5857,173.1712,282.0229,40.6112
OD,pt5858,173.1741,282.0211,40.6112
OD,pt5859,173.1772,282.0192,40.6112
OD,pt5860,173.1803,282.0173,40.6112
OD,pt5861,173.1828,282.0159,40.6112
OD,pt5862,173.1859,282.0139,40.6112
OD,pt5863,173.1890,282.0120,40.6112
OD,pt5864,173.1918,282.0103,40.6112
OD,pt5865,173.1949,282.0084,40.6112
OD,pt5866,173.1976,282.0067,40.6112
OD,pt5867,173.2008,282.0047,40.6112
OD,pt5868,173.2039,282.0029,40.6112
OD,pt5869,173.2064,282.0015,40.6112
OD,pt5870,173.2096,281.9996,40.6112
OD,pt5871,173.2127,281.9977,40.6112
OD,pt5872,173.2156,281.9959,40.6112
OD,pt5873,173.2179,282.0019,40.6112
OD,pt5874,173.2210,282.0000,40.6112
OD,pt5875,173.2241,281.9981,40.6112
OD,pt5876,173.2268,281.9964,40.6112
OD,pt5877,173.2298,281.9944,40.6112
OD,pt5878,173.2326,281.9927,40.6112
OD,pt5879,173.2356,281.9907,40.6112
OD,pt5880,173.2387,281.9888,40.6112
OD,pt5881,173.2412,281.9872,40.6112
OD,pt5882,173.2444,281.9853,40.6112
OD,pt5883,173.2473,281.9835,40.6112
OD,pt5884,173.2503,281.9817,40.6112
OD,pt5885,173.2535,281.9798,40.6112
OD,pt5886,173.2560,281.9782,40.6112
OD,pt5887,173.2591,281.9763,40.6112
OD,pt5888,173.2621,281.9744,40.6112
OD,pt5889,173.2649,281.9727,40.6112
OD,pt5890,173.2680,281.9707,40.6112
OD,pt5891,173.2707,281.9691,40.6112
OD,pt5892,173.2739,281.9672,40.6112
OD,pt5893,173.2770,281.9653,40.6112
OD,pt5894,173.2795,281.9638,40.6112
OD,pt5895,173.2826,281.9619,40.6112
OD,pt5896,173.2857,281.9600,40.6112
OD,pt5897,173.2886,281.9582,40.6112
OD,pt5898,173.2917,281.9564,40.6112
OD,pt5899,173.2943,281.9548,40.6112
OD,pt5900,173.2975,281.9528,40.6112
OD,pt5901,173.3006,281.9509,40.6112
OD,pt5902,173.3032,281.9493,40.6112
OD,pt5903,173.3063,281.9474,40.6112
OD,pt5904,173.3091,281.9456,40.6112
OD,pt5905,173.3122,281.9437,40.6112
OD,pt5906,173.3153,281.9418,40.6112
OD,pt5907,173.3177,281.9403,40.6112
OD,pt5908,173.3208,281.9384,40.6112
OD,pt5909,173.3239,281.9364,40.6112
OD,pt5910,173.3268,281.9347,40.6112
OD,pt5911,173.3299,281.9327,40.6112
OD,pt5912,173.3325,281.9311,40.6112
OD,pt5913,173.3356,281.9292,40.6112
OD,pt5914,173.3387,281.9273,40.6112
OD,pt5915,173.3413,281.9256,40.6112
OD,pt5916,173.3444,281.9237,40.6112
OD,pt5917,173.3473,281.9220,40.6112
OD,pt5918,173.3504,281.9201,40.6112
OD,pt5919,173.3536,281.9182,40.6112
OD,pt5920,173.3560,281.9168,40.6112
OD,pt5921,173.3591,281.9149,40.6112
OD,pt5922,173.3622,281.9130,40.6112
OD,pt5923,173.3650,281.9112,40.6112
OD,pt5924,173.3681,281.9093,40.6112
OD,pt5925,173.3708,281.9076,40.6112
OD,pt5926,173.3739,281.9057,40.6112
OD,pt5927,173.3769,281.9037,40.6112
OD,pt5928,173.3795,281.9021,40.6112
OD,pt5929,173.3826,281.9002,40.6112
OD,pt5930,173.3854,281.8984,40.6112
OD,pt5931,173.3886,281.8965,40.6112
OD,pt5932,173.3917,281.8946,40.6112
OD,pt5933,173.3941,281.8931,40.6112
OD,pt5934,173.3972,281.8912,40.6112
OD,pt5935,173.4003,281.8893,40.6112
OD,pt5936,173.4031,281.8875,40.6112
OD,pt5937,173.4062,281.8856,40.6112
OD,pt5938,173.4088,281.8840,40.6112
OD,pt5939,173.4119,281.8820,40.6112
OD,pt5940,173.4150,281.8801,40.6112
OD,pt5941,173.4177,281.8785,40.6112
OD,pt5942,173.4207,281.8765,40.6112
OD,pt5943,173.4235,281.8748,40.6112
OD,pt5944,173.4266,281.8728,40.6112
OD,pt5945,173.4297,281.8709,40.6112
OD,pt5946,173.4322,281.8694,40.6112
OD,pt5947,173.4353,281.8675,40.6112
OD,pt5948,173.4384,281.8656,40.6112
OD,pt5949,173.4413,281.8639,40.6112
OD,pt5950,173.4444,281.8620,40.6112
OD,pt5951,173.4470,281.8604,40.6112
OD,pt5952,173.4501,281.8584,40.6112
OD,pt5953,173.4532,281.8565,40.6112
OD,pt5954,173.4558,281.8549,40.6112
OD,pt5955,173.4589,281.8529,40.6112
OD,pt5956,173.4617,281.8512,40.6112
OD,pt5957,173.4648,281.8492,40.6112
OD,pt5958,173.4678,281.8473,40.6112
OD,pt5959,173.4703,281.8457,40.6112
OD,pt5960,173.4734,281.8438,40.6112
OD,pt5961,173.4763,281.8419,40.6112
OD,pt5962,173.4793,281.8400,40.6112
OD,pt5963,173.4824,281.8381,40.6112
OD,pt5964,173.4849,281.8366,40.6112
OD,pt5965,173.4880,281.8347,40.6112
OD,pt5966,173.4911,281.8328,40.6112
OD,pt5967,173.4939,281.8311,40.6112
OD,pt5968,199.9776,224.9412,41.3025
OD,pt5969,199.9770,224.9364,41.3025
OD,pt5970,199.9764,224.9318,41.3025
OD,pt5971,199.9760,224.9284,41.3025
OD,pt5972,199.9757,224.9259,41.3025
OD,pt5973,199.9752,224.9222,41.3025
OD,pt5974,199.9747,224.9174,41.3025
OD,pt5975,199.9741,224.9127,41.3025
OD,pt5976,199.9736,224.9079,41.3025
OD,pt5977,199.9731,224.9031,41.3025
OD,pt5978,199.9726,224.8984,41.3025
OD,pt5979,199.9719,224.8938,41.3025
OD,pt5980,199.9714,224.8905,41.3025
OD,pt5981,199.9709,224.8879,41.3025
OD,pt5982,199.9702,224.8841,41.3025
OD,pt5983,199.9693,224.8794,41.3025
OD,pt5984,199.9685,224.8746,41.3025
OD,pt5985,199.9678,224.8698,41.3025
OD,pt5986,199.9672,224.8654,41.3025
OD,pt5987,199.9668,224.8620,41.3025
OD,pt5988,199.9664,224.8594,41.3025
OD,pt5989,199.9658,224.8556,41.3025
OD,pt5990,199.9652,224.8508,41.3025
OD,pt5991,199.9646,224.8461,41.3025
OD,pt5992,199.9641,224.8413,41.3025
OD,pt5993,199.9636,224.8365,41.3025
OD,pt5994,199.9630,224.8318,41.3025
OD,pt5995,199.9624,224.8277,41.3025
OD,pt5996,199.9620,224.8249,41.3025
